table_name,foreign_key_column,referenced_table,referenced_column
tb_fat_atend_odonto_encaminham,co_dim_profissional_1,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atend_odonto_encaminham,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atend_odonto_encaminham,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atend_odonto_encaminham,co_dim_profissional_2,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atend_odonto_encaminham,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atend_odonto_encaminham,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atend_odonto_encaminham,co_dim_especialidade,tb_dim_especialidade,co_seq_dim_especialidade
tb_fat_atend_odonto_encaminham,co_dim_classificacao_risc_enc,tb_dim_classificacao_risc_enc,co_seq_dim_classific_risc_enc
tb_fat_atend_odonto_encaminham,co_dim_cbo_2,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atend_odonto_encaminham,co_dim_unidade_saude_2,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atend_odonto_encaminham,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_atend_odonto_encaminham,co_dim_equipe_1,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atend_odonto_medicament,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atend_odonto_medicament,co_dim_dose_frequencia,tb_dim_dose_frequencia,co_seq_dim_dose_frequencia
tb_fat_atend_odonto_medicament,co_dim_cbo_2,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atend_odonto_medicament,co_dim_catmat,tb_dim_catmat,co_seq_dim_catmat
tb_fat_atend_odonto_medicament,co_dim_unidade_saude_2,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atend_odonto_medicament,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_atend_odonto_medicament,co_dim_equipe_1,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atend_odonto_medicament,co_dim_equipe_2,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atend_odonto_medicament,co_dim_unidade_saude_1,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atend_odonto_medicament,co_dim_via_administracao,tb_dim_via_administracao,co_seq_dim_via_administracao
tb_fat_atend_odonto_medicament,co_dim_cbo_1,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atend_odonto_medicament,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atend_odonto_medicament,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atend_odonto_medicament,co_dim_profissional_1,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atend_odonto_medicament,co_dim_profissional_2,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atend_odonto_medicament,co_dim_dose_frequencia_medida,tb_dim_dose_frequencia_medida,co_seq_dim_dose_frequencia_med
tb_fat_atend_odonto_medicament,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atend_odonto_medicament,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atend_odonto_medicament,co_dim_duracao_tratamento_med,tb_dim_duracao_tratamento_med,co_seq_dim_duracao_trat_med
tb_fat_atend_odonto_problemas,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atend_odonto_problemas,co_dim_equipe_2,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atend_odonto_problemas,co_dim_cbo_2,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atend_odonto_problemas,co_dim_cbo_1,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atend_odonto_problemas,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atend_odonto_problemas,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atend_odonto_problemas,co_dim_cid,tb_dim_cid,co_seq_dim_cid
tb_fat_atend_odonto_problemas,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atend_odonto_problemas,co_dim_profissional_1,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atend_odonto_problemas,co_dim_profissional_2,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atend_odonto_problemas,co_dim_unidade_saude_2,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atend_odonto_problemas,co_dim_unidade_saude_1,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atend_odonto_problemas,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atend_odonto_problemas,co_dim_equipe_1,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atend_odonto_problemas,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_atend_odonto_problemas,co_dim_ciap,tb_dim_ciap,co_seq_dim_ciap
tb_fat_atend_odonto_proced,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atend_odonto_proced,co_dim_equipe_1,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atend_odonto_proced,co_dim_equipe_2,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atend_odonto_proced,co_dim_cbo_2,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atend_odonto_proced,co_dim_cbo_1,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atend_odonto_proced,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atend_odonto_proced,co_dim_procedimento,tb_dim_procedimento,co_seq_dim_procedimento
tb_fat_atend_odonto_proced,co_dim_profissional_1,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atend_odonto_proced,co_dim_profissional_2,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atend_odonto_proced,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atend_odonto_proced,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atend_odonto_proced,co_dim_unidade_saude_1,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atend_odonto_proced,co_dim_unidade_saude_2,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atend_odonto_proced,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atend_odonto_proced,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_atendimento_domiciliar,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_atendimento_domiciliar,co_dim_profissional_1,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atendimento_domiciliar,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atendimento_domiciliar,co_dim_equipe_2,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atendimento_domiciliar,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_atendimento_domiciliar,co_dim_profissional_2,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atendimento_domiciliar,co_dim_equipe_1,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atendimento_domiciliar,co_dim_unidade_saude_2,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atendimento_domiciliar,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atendimento_domiciliar,co_dim_cbo_2,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atendimento_domiciliar,co_dim_modalidade_ad,tb_dim_modalidade_ad,co_seq_dim_modalidade_ad
tb_fat_atendimento_domiciliar,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atendimento_domiciliar,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atendimento_domiciliar,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_atendimento_domiciliar,co_dim_conduta_ad,tb_dim_conduta_ad,co_seq_dim_conduta_ad
tb_fat_atendimento_domiciliar,co_dim_unidade_saude_1,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atendimento_domiciliar,co_dim_cbo_1,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atendimento_domiciliar,co_dim_local_atendimento,tb_dim_local_atendimento,co_seq_dim_local_atendimento
tb_fat_atendimento_domiciliar,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_atendimento_domiciliar,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atendimento_domiciliar,co_dim_tipo_atendimento,tb_dim_tipo_atendimento,co_seq_dim_tipo_atendimento
tb_fat_atendimento_individual,co_dim_local_atendimento,tb_dim_local_atendimento,co_seq_dim_local_atendimento
tb_fat_atendimento_individual,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_atendimento_individual,co_dim_cbo_1,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atendimento_individual,co_dim_tipo_atendimento,tb_dim_tipo_atendimento,co_seq_dim_tipo_atendimento
tb_fat_atendimento_individual,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_atendimento_individual,co_dim_racionalidade_saude,tb_dim_racionalidade_saude,co_seq_dim_racionalidade_saude
tb_fat_atendimento_individual,co_dim_unidade_saude_2,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atendimento_individual,co_dim_unidade_saude_1,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atendimento_individual,co_dim_tempo_dum,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atendimento_individual,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_atendimento_individual,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atendimento_individual,co_dim_equipe_1,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atendimento_individual,co_dim_equipe_2,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atendimento_individual,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atendimento_individual,co_dim_cbo_2,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atendimento_individual,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_atendimento_individual,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atendimento_individual,co_dim_profissional_2,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atendimento_individual,co_dim_profissional_1,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atendimento_individual,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atendimento_individual,co_dim_modalidade_ad,tb_dim_modalidade_ad,co_seq_dim_modalidade_ad
tb_fat_atendimento_individual,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atendimento_individual,co_dim_aleitamento,tb_dim_aleitamento,co_seq_dim_aleitamento
tb_fat_atendimento_odonto,co_dim_tipo_atendimento,tb_dim_tipo_atendimento,co_seq_dim_tipo_atendimento
tb_fat_atendimento_odonto,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atendimento_odonto,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_atendimento_odonto,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atendimento_odonto,co_dim_tipo_consulta,tb_dim_tipo_consulta_odonto,co_seq_dim_tipo_cnsulta_odonto
tb_fat_atendimento_odonto,co_dim_equipe_1,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atendimento_odonto,co_dim_equipe_2,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atendimento_odonto,co_dim_unidade_saude_2,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atendimento_odonto,co_dim_unidade_saude_1,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atendimento_odonto,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_atendimento_odonto,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_atendimento_odonto,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_atendimento_odonto,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atendimento_odonto,co_dim_local_atendimento,tb_dim_local_atendimento,co_seq_dim_local_atendimento
tb_fat_atendimento_odonto,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atendimento_odonto,co_dim_cbo_2,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atendimento_odonto,co_dim_cbo_1,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atendimento_odonto,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atendimento_odonto,co_dim_profissional_1,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atendimento_odonto,co_dim_profissional_2,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atividade_coletiva,co_dim_tipo_atividade,tb_dim_tipo_atividade,co_seq_dim_tipo_atividade
tb_fat_atividade_coletiva,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atividade_coletiva,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atividade_coletiva,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atividade_coletiva,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atividade_coletiva,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atividade_coletiva,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atividade_coletiva,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atividade_coletiva,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atividade_coletiva,co_dim_procedimento,tb_dim_procedimento,co_seq_dim_procedimento
tb_fat_atividade_coletiva,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atividade_coletiva,co_dim_inep,tb_dim_inep,co_seq_dim_inep
tb_fat_atividade_coletiva,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_atividade_coletiva,co_dim_undd_sade_acdm_sade,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atvdd_coletiva_ext,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atvdd_coletiva_ext,co_dim_tipo_atividade,tb_dim_tipo_atividade,co_seq_dim_tipo_atividade
tb_fat_atvdd_coletiva_ext,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atvdd_coletiva_ext,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atvdd_coletiva_ext,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atvdd_coletiva_ext,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atvdd_coletiva_ext,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atvdd_coletiva_ext,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atvdd_coletiva_ext,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_atvdd_coletiva_ext,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atvdd_coletiva_ext,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atvdd_coletiva_ext,co_dim_procedimento,tb_dim_procedimento,co_seq_dim_procedimento
tb_fat_atvdd_coletiva_int,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atvdd_coletiva_int,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atvdd_coletiva_int,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atvdd_coletiva_int,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_atvdd_coletiva_int,co_dim_tipo_atividade,tb_dim_tipo_atividade,co_seq_dim_tipo_atividade
tb_fat_atvdd_coletiva_int,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atvdd_coletiva_int,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atvdd_coletiva_int,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atvdd_coletiva_int,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atvdd_coletiva_int,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atvdd_coletiva_int,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atvdd_coletiva_part,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atvdd_coletiva_part,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atvdd_coletiva_part,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atvdd_coletiva_part,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_atvdd_coletiva_part,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atvdd_coletiva_part,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_atvdd_coletiva_part,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atvdd_coletiva_part,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atvdd_coletiva_part,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_atvdd_coletiva_part,co_dim_participante_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_atvdd_coletiva_part,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atvdd_coletiva_part,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atvdd_coletiva_part,co_dim_tipo_atividade,tb_dim_tipo_atividade,co_seq_dim_tipo_atividade
tb_fat_atvdd_coletiva_propart,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_atvdd_coletiva_propart,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atvdd_coletiva_propart,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_atvdd_coletiva_propart,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_atvdd_coletiva_propart,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_atvdd_coletiva_propart,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_atvdd_coletiva_propart,co_dim_cbo_participante,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atvdd_coletiva_propart,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_atvdd_coletiva_propart,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_atvdd_coletiva_propart,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_atvdd_coletiva_propart,co_dim_profssinal_participante,tb_dim_profissional,co_seq_dim_profissional
tb_fat_atvdd_coletiva_propart,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_avaliacao_elegibilidade,co_dim_cuidador,tb_dim_cuidador,co_seq_dim_cuidador
tb_fat_avaliacao_elegibilidade,co_fat_cidadao_pec_cuidador,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_avaliacao_elegibilidade,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_avaliacao_elegibilidade,co_dim_cbo_1,tb_dim_cbo,co_seq_dim_cbo
tb_fat_avaliacao_elegibilidade,co_dim_cbo_2,tb_dim_cbo,co_seq_dim_cbo
tb_fat_avaliacao_elegibilidade,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_avaliacao_elegibilidade,co_dim_unidade_saude_2,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_avaliacao_elegibilidade,co_dim_unidade_saude_1,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_avaliacao_elegibilidade,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_avaliacao_elegibilidade,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_avaliacao_elegibilidade,co_dim_cid_principal,tb_dim_cid,co_seq_dim_cid
tb_fat_avaliacao_elegibilidade,co_dim_tipo_logradouro,tb_dim_tipo_logradouro,co_seq_dim_tipo_logradouro
tb_fat_avaliacao_elegibilidade,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_avaliacao_elegibilidade,co_dim_tipo_elegibilidade,tb_dim_tipo_elegibilidade,co_seq_dim_tipo_elegibilidade
tb_fat_avaliacao_elegibilidade,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_avaliacao_elegibilidade,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_avaliacao_elegibilidade,co_dim_raca_cor,tb_dim_raca_cor,co_seq_dim_raca_cor
tb_fat_avaliacao_elegibilidade,co_dim_profissional_2,tb_dim_profissional,co_seq_dim_profissional
tb_fat_avaliacao_elegibilidade,co_dim_profissional_1,tb_dim_profissional,co_seq_dim_profissional
tb_fat_avaliacao_elegibilidade,co_dim_procedencia_origem,tb_dim_procedencia_origem,co_seq_dim_procedencia_origem
tb_fat_avaliacao_elegibilidade,co_dim_pais_nascimento,tb_dim_pais,co_seq_dim_pais
tb_fat_avaliacao_elegibilidade,co_dim_nacionalidade,tb_dim_nacionalidade,co_seq_dim_nacionalidade
tb_fat_avaliacao_elegibilidade,co_dim_municipio_residencia,tb_dim_municipio,co_seq_dim_municipio
tb_fat_avaliacao_elegibilidade,co_dim_municipio_cidadao,tb_dim_municipio,co_seq_dim_municipio
tb_fat_avaliacao_elegibilidade,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_avaliacao_elegibilidade,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_avaliacao_elegibilidade,co_dim_etnia,tb_dim_etnia,co_seq_dim_etnia
tb_fat_avaliacao_elegibilidade,co_dim_equipe_2,tb_dim_equipe,co_seq_dim_equipe
tb_fat_avaliacao_elegibilidade,co_dim_equipe_1,tb_dim_equipe,co_seq_dim_equipe
tb_fat_avaliacao_elegibilidade,co_dim_cid_sec_1,tb_dim_cid,co_seq_dim_cid
tb_fat_avaliacao_elegibilidade,co_dim_cid_sec_2,tb_dim_cid,co_seq_dim_cid
tb_fat_avaliacao_elegibilidade,co_dim_conclusao_modalidade_ad,tb_dim_modalidade_ad,co_seq_dim_modalidade_ad
tb_fat_cad_dom_familia,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cad_dom_familia,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_cad_dom_familia,co_dim_tempo_validade,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cad_dom_familia,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_cad_dom_familia,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_cad_dom_familia,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_cad_dom_familia,co_dim_tempo_validade_recusa,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cad_dom_familia,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_cad_dom_familia,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_cad_dom_familia,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_cad_dom_familia,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_cad_dom_familia,co_dim_tipo_renda_familiar,tb_dim_tipo_renda_familiar,co_seq_dim_tipo_renda_familiar
tb_fat_cad_dom_familia,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_cad_domiciliar,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_cad_domiciliar,co_dim_tipo_logradouro,tb_dim_tipo_logradouro,co_seq_dim_tipo_logradouro
tb_fat_cad_domiciliar,co_dim_tipo_material_parede,tb_dim_tipo_material_parede,co_seq_dim_tipo_material_pared
tb_fat_cad_domiciliar,co_dim_tempo_validade,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cad_domiciliar,co_dim_tipo_domicilio,tb_dim_tipo_domicilio,co_seq_dim_tipo_domicilio
tb_fat_cad_domiciliar,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_cad_domiciliar,co_dim_tipo_acesso_domicilio,tb_dim_tipo_acesso_domicilio,co_seq_dim_tipo_acesso_domicil
tb_fat_cad_domiciliar,co_dim_tipo_posse_terra,tb_dim_tipo_posse_terra,co_seq_dim_tipo_posse_terra
tb_fat_cad_domiciliar,co_dim_municipio_cidadao,tb_dim_municipio,co_seq_dim_municipio
tb_fat_cad_domiciliar,co_dim_tipo_escoamento_sanitar,tb_dim_tipo_escoamento_sanitar,co_seq_dim_tipo_escoamento_snt
tb_fat_cad_domiciliar,co_dim_tipo_situacao_moradia,tb_dim_tipo_situacao_moradia,co_seq_dim_tipo_situacao_morad
tb_fat_cad_domiciliar,co_dim_tipo_abastecimento_agua,tb_dim_tipo_abastecimento_agua,co_seq_dim_tipo_abastec_agua
tb_fat_cad_domiciliar,co_dim_tipo_tratamento_agua,tb_dim_tipo_tratamento_agua,co_seq_dim_tipo_tratament_agua
tb_fat_cad_domiciliar,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_cad_domiciliar,co_dim_tempo_validade_recusa,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cad_domiciliar,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cad_domiciliar,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_cad_domiciliar,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_cad_domiciliar,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_cad_domiciliar,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_cad_domiciliar,co_dim_tipo_imovel,tb_dim_tipo_imovel,co_seq_dim_tipo_imovel
